backdrop_path,genres,imdb_id,original_title,overview,vote_count,vote_average,videos,movieId
/7rFTO7yEJaAXzx3OX1wHgVzVTXc.jpg,"['Family', 'Fantasy', 'Science Fiction', 'Drama']",tt0386117,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",1525,6.5,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Where the Wild Things Are - Trailer', 'key': 'Me2B0pc4RJg', 'published_at': '2012-04-25T04:34:33.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '5b21c5e59251416e2e0141ba'}]}",71745
/6zfLk86Hu5qjLiRs1Y7cGl1DtRm.jpg,"['Drama', 'Crime', 'Thriller']",tt1197624,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,4013,7.3,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Law Abiding Citizen [ Trailer 2009 ] [ ENG ] - 1080p', 'key': 'qsR8-zxV-3E', 'published_at': '2009-11-14T19:40:07.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec683c3a3685448003441'}]}",71838
/pW1sEV4R2GL99OoUq73Pvf7r7Ce.jpg,"['Animation', 'Comedy', 'Drama']",tt0978762,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970s, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?",1532,7.9,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Mary and Max - Trailer', 'key': 'eVdivjF-9nw', 'published_at': '2012-11-17T03:33:37.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'id': '5af75b640e0a2655a300257e'}]}",71899
/igKMlORj7Df9NikpjwqsGJzItfl.jpg,"['Drama', 'Romance']",tt1193138,Up in the Air,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",3011,6.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'UP IN THE AIR (2009) - Official Movie Trailer', 'key': 'rTL1FmvVCuA', 'published_at': '2011-05-29T20:12:53.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec683c3a368544800347b'}]}",72011
/qU4HDNKv7gjdlvMu74r70rISPwn.jpg,"['Adventure', 'Animation', 'Comedy', 'Family']",tt0432283,Fantastic Mr. Fox,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",4077,7.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Fox & Mr. Anderson', 'key': 'Ut_DsYTMOrQ', 'published_at': '2014-03-11T15:08:41.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Featurette', 'official': True, 'id': '533ec669c3a3685448001a69'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Wes Anderson on Fantastic Mr Fox | Film4 Interview Special', 'key': 'QVDBHB5Ezps', 'site': 'YouTube', 'size': 720, 'type': 'Featurette', 'official': True, 'published_at': '2014-02-25T11:55:28.000Z', 'id': '6235e44a8e8d30001d0f81a4'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Three Reasons: Fantastic Mr. Fox', 'key': '7vjMc_HlNic', 'published_at': '2014-02-18T20:30:15.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Featurette', 'official': True, 'id': '533ec669c3a3685448001a68'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Fantastic Mr. Fox - Blu-ray/DVD Trailer', 'key': 'VuIaCvIFWIA', 'published_at': '2014-02-11T17:14:34.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '533ec669c3a3685448001a67'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'FANTASTIC MR. FOX - Official Theatrical Trailer', 'key': 'n2igjYFojUo', 'published_at': '2009-07-30T20:42:13.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '533ec669c3a3685448001a66'}]}",72226
/pvxmYJcgrLiYC6G2IQTn1PPNems.jpg,"['Action', 'Adventure', 'Science Fiction']",tt1190080,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",10451,5.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': '2012 Trailer #2', 'key': 'ce0N3TEcFw0', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'published_at': '2009-06-24T18:33:10.000Z', 'id': '5dc81854fe077a001651ce3b'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': '2012 Trailer #1', 'key': 'sFXGrTng0gQ', 'published_at': '2009-06-10T21:01:30.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '533ec676c3a36854480026c8'}]}",72378
/eWAmfnP2DGIS2sEZ8tSua6yfwLA.jpg,"['Adventure', 'Fantasy', 'Drama', 'Romance']",tt1259571,The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",7880,6.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'THE TWILIGHT SAGA: NEW MOON - Trailer HD', 'key': 'BNi-ebCWXos', 'published_at': '2009-09-14T15:22:48.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '533ec67dc3a3685448002e2a'}]}",72407
/hXx7BOsj0B5GHSiqFvAvqAvK4kj.jpg,['Drama'],tt0878804,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",5107,7.7,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Blind Side Trailer (HD)', 'key': 'KA56LqFszYI', 'published_at': '2009-08-04T13:36:11.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec683c3a3685448003460'}]}",72641
/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg,"['Romance', 'Family', 'Animation']",tt0780521,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",4438,7.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'How to Draw Louis from the Princess and the Frog', 'key': '-H1mr8NUl6c', 'published_at': '2015-10-02T16:00:00.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': False, 'id': '5ae161a692514124be006a05'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'How to Draw Ray from the Princess and the Frog', 'key': 'wlkiiHkTDgA', 'published_at': '2015-09-25T16:00:03.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': False, 'id': '5ae1614bc3a368769a007c5e'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'How to Draw Tiana from The Princess and the Frog', 'key': 'FKCpsjNVFug', 'published_at': '2015-09-03T16:00:00.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': False, 'id': '5ae161670e0a262a55007721'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Princess And The Frog Blu-Ray - Official® Trailer [HD]', 'key': 'Kw4fSwQbrFo', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'published_at': '2013-12-27T19:15:30.000Z', 'id': '61e47d34f5c824008c3fec48'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Behind the Scenes & Cast Interviews', 'key': 'dd1LLA695gk', 'published_at': '2010-02-03T16:26:43.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Featurette', 'official': True, 'id': '5ae162ac0e0a262a580070c4'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Princess and the Frog - Trailer', 'key': 'uQBy6jqbmlU', 'published_at': '2009-07-24T20:52:01.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': True, 'id': '533ec669c3a36854480019fd'}]}",72737
/jlQJDD0L5ZojjlS0KYnApdO0n19.jpg,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",tt0499549,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",25448,7.5,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Scorpion', 'key': '197Qfoy-xME', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5d6489baad50f06b0244d7df'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'AMP Suit', 'key': 'aw60Ma4c2bw', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5d6489cd813cb60013f8ee84'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Navi', 'key': '7VxJW-XJkro', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5d6489ef813cb60016f8f9be'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Planet Pandora', 'key': 'vzzVsOdumqg', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5d648a11bcf8c9001575fe5a'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': ""James Cameron's Vision"", 'key': 'qdV9LUYrEqs', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5d648a30813cb60014f8fc14'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'DireHorse', 'key': '4plftv4aCSc', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5ec724780fb17f001c7a4048'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Banshee', 'key': 'EoHZcf_lkMA', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': True, 'published_at': '2013-03-08T05:27:35.000Z', 'id': '5ec725e16c849200202c58c3'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Performance Capture', 'key': 'OJ1JzYPjcj0', 'site': 'YouTube', 'size': 480, 'type': 'Featurette', 'official': True, 'published_at': '2010-01-20T01:05:39.000Z', 'id': '5d648989ad50f0324244c762'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Avatar Story', 'key': 'Jxt2Gwp7tx0', 'site': 'YouTube', 'size': 720, 'type': 'Featurette', 'official': True, 'published_at': '2009-12-05T02:40:52.000Z', 'id': '5ec725543d3557001eeee15c'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Official Trailer', 'key': '5PSNL1qE6VY', 'published_at': '2009-11-09T21:31:39.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '5b22be749251416e1b01d1d9'}]}",72998
/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg,"['Action', 'Adventure', 'Crime', 'Mystery']",tt0988045,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,12222,7.2,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Sherlock Holmes Trailer', 'key': 'LiBzbNk0lZ0', 'published_at': '2009-05-19T14:04:17.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec66bc3a3685448001b5b'}]}",73017
/aPrrrGtSjXbw8XnpzsVJgF0ioq3.jpg,"['Action', 'Thriller', 'Science Fiction']",tt1037705,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",5088,6.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Book of Eli -Official Trailer # 2 [HD]', 'key': 'yAQcwKY0Dik', 'published_at': '2012-07-03T04:55:35.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec681c3a3685448003192'}]}",73321
/U8QRD7jvTXEYsUXq74IFKaSiL5.jpg,"['Drama', 'Thriller', 'Mystery']",tt1130884,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",19880,8.2,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Catch Not Kill Clip', 'key': 'lhX-IJS82JU', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': True, 'published_at': '2021-10-28T15:59:53.000Z', 'id': '62731c7e7a1bd60066c51cfb'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Trailer', 'key': 'qdPw9x9h5CY', 'published_at': '2013-09-26T07:55:27.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'id': '58f6a3399251415e02003fee'}]}",74458
/q4PPJDf9zgo2cTQY27yl4KZhLSP.jpg,"['Adventure', 'Fantasy', 'Family']",tt0814255,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",6350,6.2,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Percy Jackson & The Olympians: The Lightning Thief', 'key': 'iuAzsEKD_vI', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': False, 'published_at': '2014-04-14T12:00:02.000Z', 'id': '5d5d9ce8202e11001992ca97'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Percy Jackson & the Olympians: The Lightning Thief | Trailer | 20th Century FOX', 'key': 'rNhV8dk6W2M', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': True, 'published_at': '2009-07-15T02:17:15.000Z', 'id': '5d5d9d59202e11001a92cc17'}]}",74530
/6YAtj6HK9rHmBRvPL5YgP60Whdq.jpg,"['Thriller', 'Mystery']",tt1139328,The Ghost Writer,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,1782,6.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Dan Ireland on THE GHOST WRITER', 'key': 'R_a642mh5-8', 'published_at': '2015-01-28T05:30:01.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Featurette', 'official': False, 'id': '54c8c7859251416794005c9f'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Official Trailer', 'key': 'WrvkY6rAgHU', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'published_at': '2010-02-01T00:22:16.000Z', 'id': '5f31bb6171f095003593ecbe'}]}",74545
/qNdlZgz9yoSJ8f0YxQWfKGPoVV.jpg,"['Family', 'Fantasy', 'Adventure']",tt1014759,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",12159,6.6,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Official Trailer #2', 'key': 'pMiCJefpn9Q', 'published_at': '2009-12-16T21:20:49.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '533ec672c3a36854480021d3'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Alice in Wonderland Teaser 1', 'key': 'LjMkNrX60mA', 'site': 'YouTube', 'size': 1080, 'type': 'Teaser', 'official': True, 'published_at': '2009-07-24T02:12:07.000Z', 'id': '5caadac30e0a264c69f5cb22'}]}",74789
/zSaZ69ZqFpmFQ13TDVXsxuY64LO.jpg,"['Science Fiction', 'Comedy', 'Adventure']",tt1231587,Hot Tub Time Machine,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",2014,6.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Hot Tub Time Machine Official Trailer #1 - Craig Robinson Movie (2010) HD', 'key': 'EM0VwEkxWTg', 'published_at': '2012-10-05T19:50:39.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '59f36d91c3a36871d201522c'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Hot Tub Time Machine - Official Trailer [HD]', 'key': 'HszVQgs4e_c', 'published_at': '2010-06-04T14:01:45.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec684c3a36854480034af'}]}",76077
/v529QdjxwGKmJycQWnJj6qGSpta.jpg,"['Fantasy', 'Adventure', 'Animation', 'Family']",tt0892769,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",10926,7.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'HOW TO TRAIN YOUR DRAGON - Final Theatrical Trailer', 'key': '1huZhKwhIQc', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'published_at': '2010-02-26T17:15:08.000Z', 'id': '5dba3d9c0f2fbd001777bd0d'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'HOW TO TRAIN YOUR DRAGON - NEW Official MOVIE TRAILER#2', 'key': 'IT_ufPxiXl8', 'published_at': '2009-12-31T00:02:54.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec669c3a36854480019df'}]}",76093
/hUUTJPmvBvBKILNLrBu16pRxr6M.jpg,"['Adventure', 'Fantasy', 'Action']",tt0800320,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",5328,5.9,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Clash of the Titans - Trailer 2', 'key': 'TfyunOnMGqM', 'published_at': '2013-02-21T03:40:55.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '571eb5ffc3a3686c9900044a'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Clash of the Titans - Official Trailer [HD]', 'key': 'z7cEL6n24d4', 'published_at': '2013-02-21T03:24:08.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '571eb5b792514142e20009b3'}]}",76175
/P4bGyJQF0shAcRku3I2perNUQR.jpg,"['Action', 'Crime']",tt1250777,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",10119,7.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kick-Ass - Trailer', 'key': 'rFpWpkxsVI8', 'published_at': '2010-07-27T21:36:18.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '59f1db369251416ac10313b3'}]}",76251
/2p119wtWAbsBkLBYbiF4qRULAIJ.jpg,"['Comedy', 'Action', 'Adventure']",tt1279935,Date Night,"Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves—and now a number of unsavoury characters want Phil and Claire killed.",2408,6.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Date Night | Official Trailer (HD) | 20th Century FOX', 'key': 'aspBKFz2dBI', 'published_at': '2009-11-12T19:13:58.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': True, 'id': '533ec694c3a368544800436a'}]}",76293
/yGtoR1fi3e2xU7N91cb2DKJjtyL.jpg,['Documentary'],tt1587707,Exit Through the Gift Shop,"Banksy is a graffiti artist with a global reputation whose work can be seen on walls from post-hurricane New Orleans to the separation barrier on the Palestinian West Bank. Fiercely guarding his anonymity to avoid prosecution, Banksy has so far resisted all attempts to be captured on film. Exit Through the Gift Shop tells the incredible true story of how an eccentric French shop keeper turned documentary maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner.",705,7.6,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': '""Exit Through The Gift Shop"" - Official Trailer [HD]', 'key': 'oHJBdDSTbLw', 'published_at': '2010-04-03T16:26:46.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec69bc3a36854480049b1'}]}",77455
/6zINLC59ButA0fjAQIyJmFFNdjM.jpg,"['Adventure', 'Action', 'Science Fiction']",tt1228705,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",17939,6.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Iron Man 2 Official Trailer #1 (2010) - Marvel Movie HD', 'key': 'BoohRoVA9WQ', 'published_at': '2013-04-12T20:25:18.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '562abb9e9251412857002f53'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Iron Man 2 Trailer #2 (2010) - Marvel Movie HD', 'key': 'wKtcmiifycU', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'published_at': '2013-04-12T20:25:18.000Z', 'id': '5dda9e1f8e2e000013f05be7'}]}",77561
/h7AKqgIh86HDgJIzENeR2ng1Knn.jpg,"['Adventure', 'Action', 'History']",tt0955308,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",3849,6.4,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': ""'Robin Hood' Trailer 2 HD"", 'key': 'aMcDeNo6KUs', 'published_at': '2010-03-11T20:19:35.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec681c3a36854480031ce'}]}",77866
/dnOrJdHW697UvKvtX4lYVasomBu.jpg,"['Adventure', 'Fantasy', 'Action']",tt0473075,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",5837,6.2,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Prince of Persia: The Sands of Time - Brotherly Plan Clip', 'key': 'MWLA67jtHHQ', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2010-05-14T14:19:07.000Z', 'id': '5f3008a72d531a0037412611'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Prince of Persia: The Sands of Time - Official Trailer #2', 'key': 'FXmicz3KPfI', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'published_at': '2010-03-04T01:09:39.000Z', 'id': '5f3008738ed03f0035ed52d2'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'PRINCE OF PERSIA: THE SANDS OF TIME MOVIE TRAILER', 'key': 'bZ7Li5w2I-k', 'published_at': '2009-11-04T17:26:05.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '533ec666c3a36854480016be'}]}",78105
/99XKAb7zFAKDogB0DYl87bA9Hi1.jpg,"['Adventure', 'Comedy', 'Music']",tt1226229,Get Him to the Greek,"Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.",1439,5.9,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': ""'Get Him to the Greek' Trailer"", 'key': 'N6ixkr0-qvo', 'published_at': '2010-02-18T20:07:50.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '59f36e539251412291016376'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Get Him to the Greek Trailer', 'key': 'PQDb6-W0Grs', 'published_at': '2010-02-12T00:20:59.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec691c3a3685448004133'}]}",78209
/hy1QuQa0sCJAmVAVySYZpMk1okk.jpg,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']",tt0429493,The A-Team,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",3891,6.4,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'A-Team | Official Teaser Trailer (HD) | 20th Century FOX', 'key': 'exyzEFrmLuM', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'published_at': '2010-01-16T00:57:42.000Z', 'id': '5cd342830e0a2674adff3138'}]}",78469
